time Receptor Messenger ReceptorActive
380.66 261 51219 239
380.67 262 51206 238
380.68 261 51191 239
380.69 263 51184 237
380.7 264 51165 236
380.71 265 51149 235
380.72 267 51139 233
380.73 267 51131 233
380.74 266 51115 234
380.75 267 51099 233
380.76 264 51083 236
380.77 262 51067 238
380.78 260 51054 240
380.79 258 51032 242
380.8 259 51019 241
380.81 260 51002 240
380.82 260 50984 240
380.83 257 50967 243
380.84 258 50956 242
380.85 259 50941 241
380.86 262 50927 238
380.87 264 50911 236
380.88 265 50891 235
380.89 263 50878 237
380.9 264 50859 236
380.91 262 50843 238
380.92 257 50822 243
380.93 260 50814 240
380.94 258 50798 242
380.95 255 50773 245
380.96 255 50761 245
380.97 256 50747 244
380.98 257 50731 243
380.99 256 50711 244
381 258 50693 242
381.01 257 50676 243
381.02 259 51608 241
381.03 259 51592 241
381.04 263 51582 237
381.05 261 51564 239
381.06 261 51550 239
381.07 260 51531 240
381.08 261 51513 239
381.09 260 51502 240
381.1 262 51494 238
381.11 261 51483 239
381.12 260 51466 240
381.13 261 51460 239
381.14 261 51441 239
381.15 255 51421 245
381.16 258 51401 242
381.17 259 51382 241
381.18 259 51372 241
381.19 260 51353 240
381.2 259 51342 241
381.21 262 51329 238
381.22 263 51318 237
381.23 259 51305 241
381.24 259 51292 241
381.25 259 51275 241
381.26 258 51260 242
381.27 255 51244 245
381.28 258 51234 242
381.29 261 51219 239
381.3 261 51199 239
381.31 264 51188 236
381.32 265 51174 235
381.33 266 51161 234
381.34 271 51153 229
381.35 269 51134 231
381.36 272 51124 228
381.37 267 51108 233
381.38 269 51091 231
381.39 270 51080 230
381.4 271 51056 229
381.41 272 51041 228
381.42 270 51023 230
381.43 269 51012 231
381.44 273 51005 227
381.45 274 50996 226
381.46 277 50986 223
381.47 280 50976 220
381.48 278 50962 222
381.49 276 50951 224
381.5 274 50932 226
381.51 275 50908 225
381.52 276 50890 224
381.53 270 50874 230
381.54 270 50864 230
381.55 271 50852 229
381.56 271 50846 229
381.57 270 50830 230
381.58 273 50820 227
381.59 274 50808 226
381.6 273 50793 227
381.61 273 50776 227
381.62 273 50761 227
381.63 274 50741 226
381.64 272 50712 228
381.65 274 50696 226
381.66 272 50678 228
381.67 272 50661 228
381.68 271 50640 229
381.69 271 50628 229
381.7 273 50617 227
381.71 275 50604 225
381.72 276 50590 224
381.73 275 50573 225
381.74 274 50553 226
381.75 271 50538 229
381.76 270 50526 230
381.77 274 50510 226
381.78 276 50493 224
381.79 271 50469 229
381.8 271 50452 229
381.81 273 50438 227
381.82 271 50423 229
381.83 274 50415 226
381.84 273 50402 227
381.85 274 50382 226
381.86 272 50365 228
381.87 271 50348 229
381.88 275 50333 225
381.89 272 50317 228
381.9 274 50304 226
381.91 277 50297 223
381.92 277 50283 223
381.93 280 50271 220
381.94 281 50252 219
381.95 283 50240 217
381.96 282 50223 218
381.97 280 50209 220
381.98 279 50194 221
381.99 279 50177 221
382 280 50161 220
382.01 283 50147 217
382.02 280 52016 220
382.03 280 52002 220
382.04 280 51977 220
382.05 278 51957 222
382.06 277 51947 223
382.07 280 51940 220
382.08 282 51921 218
382.09 283 51904 217
382.1 283 51885 217
382.11 285 51881 215
382.12 283 51863 217
382.13 282 51839 218
382.14 285 51824 215
382.15 280 51801 220
382.16 279 51784 221
382.17 276 51767 224
382.18 280 51758 220
382.19 281 51742 219
382.2 277 51722 223
382.21 277 51707 223
382.22 277 51693 223
382.23 277 51680 223
382.24 277 51669 223
382.25 277 51656 223
382.26 277 51642 223
382.27 277 51630 223
382.28 280 51613 220
382.29 282 51591 218
382.3 279 51570 221
382.31 278 51548 222
382.32 280 51537 220
382.33 281 51525 219
382.34 283 51509 217
382.35 280 51492 220
382.36 284 51478 216
382.37 283 51464 217
382.38 284 51450 216
382.39 286 51446 214
382.4 284 51427 216
382.41 284 51407 216
382.42 285 51392 215
382.43 284 51378 216
382.44 284 51364 216
382.45 287 51354 213
382.46 286 51336 214
382.47 284 51320 216
382.48 286 51310 214
382.49 290 51300 210
382.5 291 51279 209
382.51 289 51267 211
382.52 288 51254 212
382.53 289 51241 211
382.54 289 51233 211
382.55 286 51211 214
382.56 287 51204 213
382.57 286 51185 214
382.58 286 51170 214
382.59 286 51154 214
382.6 285 51135 215
382.61 288 51122 212
382.62 288 51099 212
382.63 287 51078 213
382.64 285 51066 215
382.65 286 51049 214
382.66 288 51042 212
382.67 286 51024 214
382.68 287 51007 213
382.69 290 50998 210
382.7 295 50980 205
382.71 298 50963 202
382.72 298 50948 202
382.73 298 50940 202
382.74 300 50926 200
382.75 297 50914 203
382.76 297 50902 203
382.77 294 50890 206
382.78 296 50877 204
382.79 297 50866 203
382.8 295 50843 205
382.81 296 50833 204
382.82 294 50813 206
382.83 293 50795 207
382.84 292 50773 208
382.85 292 50752 208
382.86 290 50732 210
382.87 292 50718 208
382.88 294 50699 206
382.89 292 50683 208
382.9 287 50667 213
382.91 284 50648 216
382.92 285 50630 215
382.93 282 50612 218
382.94 278 50596 222
382.95 279 50589 221
382.96 281 50576 219
382.97 279 50560 221
382.98 279 50545 221
382.99 280 50529 220
383 280 50510 220
383.01 283 50505 217
383.02 288 51369 212
383.03 285 51345 215
383.04 286 51333 214
383.05 284 51323 216
383.06 285 51309 215
383.07 282 51288 218
383.08 279 51266 221
383.09 280 51238 220
383.1 281 51226 219
383.11 282 51211 218
383.12 283 51193 217
383.13 282 51177 218
383.14 286 51161 214
383.15 287 51148 213
383.16 292 51142 208
383.17 292 51125 208
383.18 290 51103 210
383.19 289 51093 211
383.2 288 51077 212
383.21 286 51048 214
383.22 286 51033 214
383.23 287 51023 213
383.24 288 51008 212
383.25 290 50996 210
383.26 291 50988 209
383.27 289 50966 211
383.28 291 50952 209
383.29 291 50939 209
383.3 291 50928 209
383.31 291 50920 209
383.32 291 50896 209
383.33 293 50886 207
383.34 292 50873 208
383.35 291 50852 209
383.36 287 50832 213
383.37 288 50820 212
383.38 287 50811 213
383.39 290 50798 210
383.4 287 50782 213
383.41 285 50758 215
383.42 282 50742 218
383.43 277 50715 223
383.44 278 50700 222
383.45 278 50683 222
383.46 277 50663 223
383.47 277 50650 223
383.48 274 50636 226
383.49 275 50616 225
383.5 276 50596 224
383.51 278 50585 222
383.52 280 50571 220
383.53 279 50552 221
383.54 280 50542 220
383.55 279 50527 221
383.56 280 50517 220
383.57 279 50507 221
383.58 282 50493 218
383.59 280 50479 220
383.6 279 50463 221
383.61 278 50453 222
383.62 279 50439 221
383.63 280 50427 220
383.64 280 50416 220
383.65 280 50406 220
383.66 282 50392 218
383.67 283 50376 217
383.68 283 50367 217
383.69 281 50351 219
383.7 278 50340 222
383.71 279 50330 221
383.72 278 50313 222
383.73 276 50288 224
383.74 277 50273 223
383.75 277 50257 223
383.76 279 50250 221
383.77 280 50239 220
383.78 280 50222 220
383.79 279 50201 221
383.8 279 50184 221
383.81 280 50164 220
383.82 281 50146 219
383.83 279 50128 221
383.84 277 50108 223
383.85 277 50089 223
383.86 276 50071 224
383.87 277 50053 223
383.88 274 50036 226
383.89 272 50021 228
383.9 274 50004 226
383.91 278 49996 222
383.92 282 49986 218
383.93 280 49970 220
383.94 282 49959 218
383.95 281 49940 219
383.96 283 49922 217
383.97 282 49910 218
383.98 283 49900 217
383.99 284 49881 216
384 289 49873 211
384.01 287 49851 213
384.02 285 52327 215
384.03 286 52313 214
384.04 284 52297 216
384.05 283 52283 217
384.06 283 52268 217
384.07 280 52248 220
384.08 280 52239 220
384.09 279 52223 221
384.1 276 52204 224
384.11 276 52180 224
384.12 273 52169 227
384.13 274 52162 226
384.14 273 52143 227
384.15 274 52127 226
384.16 277 52121 223
384.17 274 52103 226
384.18 274 52088 226
384.19 275 52078 225
384.2 273 52055 227
384.21 277 52037 223
384.22 278 52023 222
384.23 273 52004 227
384.24 272 51995 228
384.25 273 51981 227
384.26 274 51973 226
384.27 272 51962 228
384.28 271 51954 229
384.29 269 51936 231
384.3 272 51933 228
384.31 272 51916 228
384.32 273 51903 227
384.33 273 51889 227
384.34 274 51878 226
384.35 274 51861 226
384.36 270 51843 230
384.37 270 51832 230
384.38 269 51818 231
384.39 268 51805 232
384.4 269 51782 231
384.41 271 51771 229
384.42 273 51765 227
384.43 273 51750 227
384.44 274 51737 226
384.45 277 51724 223
384.46 275 51708 225
384.47 276 51692 224
384.48 273 51671 227
384.49 272 51656 228
384.5 270 51636 230
384.51 271 51622 229
384.52 274 51615 226
384.53 271 51603 229
384.54 274 51590 226
384.55 274 51577 226
384.56 272 51564 228
384.57 269 51547 231
384.58 268 51536 232
384.59 263 51514 237
384.6 262 51500 238
384.61 261 51490 239
384.62 259 51472 241
384.63 262 51460 238
384.64 258 51444 242
384.65 255 51421 245
384.66 254 51407 246
384.67 253 51392 247
384.68 255 51378 245
384.69 253 51362 247
384.7 255 51352 245
384.71 253 51338 247
384.72 255 51322 245
384.73 253 51302 247
384.74 255 51292 245
384.75 259 51274 241
384.76 260 51256 240
384.77 254 51238 246
384.78 255 51221 245
384.79 257 51206 243
384.8 257 51191 243
384.81 257 51177 243
384.82 256 51157 244
384.83 253 51139 247
384.84 252 51120 248
384.85 253 51112 247
384.86 255 51097 245
384.87 256 51085 244
384.88 256 51074 244
384.89 254 51054 246
384.9 254 51042 246
384.91 252 51026 248
384.92 253 51020 247
384.93 244 50998 256
384.94 244 50981 256
384.95 243 50969 257
384.96 244 50958 256
384.97 245 50943 255
384.98 245 50925 255
384.99 243 50911 257
385 242 50905 258
385.01 241 50881 259
385.02 243 53817 257
385.03 244 53806 256
385.04 249 53795 251
385.05 246 53780 254
385.06 249 53770 251
385.07 250 53755 250
385.08 253 53740 247
385.09 256 53725 244
385.1 254 53708 246
385.11 261 53706 239
385.12 262 53694 238
385.13 260 53670 240
385.14 260 53659 240
385.15 264 53654 236
385.16 263 53642 237
385.17 264 53628 236
385.18 265 53611 235
385.19 263 53595 237
385.2 268 53591 232
385.21 265 53575 235
385.22 263 53558 237
385.23 260 53540 240
385.24 258 53519 242
385.25 259 53496 241
385.26 262 53487 238
385.27 263 53473 237
385.28 256 53451 244
385.29 255 53436 245
385.3 256 53417 244
385.31 252 53397 248
385.32 252 53381 248
385.33 250 53361 250
385.34 250 53349 250
385.35 254 53333 246
385.36 255 53320 245
385.37 254 53313 246
385.38 252 53294 248
385.39 256 53283 244
385.4 258 53270 242
385.41 257 53252 243
385.42 257 53243 243
385.43 256 53223 244
385.44 257 53208 243
385.45 256 53195 244
385.46 258 53176 242
385.47 258 53164 242
385.48 258 53149 242
385.49 258 53136 242
385.5 257 53119 243
385.51 260 53109 240
385.52 261 53094 239
385.53 262 53081 238
385.54 262 53066 238
385.55 264 53055 236
385.56 262 53039 238
385.57 258 53021 242
385.58 260 53000 240
385.59 261 52981 239
385.6 263 52963 237
385.61 263 52946 237
385.62 262 52930 238
385.63 263 52910 237
385.64 264 52899 236
385.65 264 52879 236
385.66 263 52868 237
385.67 264 52848 236
385.68 271 52842 229
385.69 268 52831 232
385.7 267 52815 233
385.71 268 52803 232
385.72 267 52788 233
385.73 265 52764 235
385.74 269 52755 231
385.75 271 52739 229
385.76 274 52723 226
385.77 271 52705 229
385.78 267 52689 233
385.79 267 52682 233
385.8 266 52673 234
385.81 265 52662 235
385.82 263 52645 237
385.83 263 52625 237
385.84 263 52610 237
385.85 260 52595 240
385.86 260 52575 240
385.87 263 52564 237
385.88 263 52553 237
385.89 263 52540 237
385.9 261 52521 239
385.91 260 52501 240
385.92 263 52488 237
385.93 262 52469 238
385.94 265 52456 235
385.95 262 52435 238
385.96 263 52419 237
385.97 263 52405 237
385.98 263 52389 237
385.99 262 52376 238
386 262 52362 238
386.01 262 52346 238
386.02 260 54546 240
386.03 258 54525 242
386.04 258 54510 242
386.05 258 54497 242
386.06 260 54481 240
386.07 260 54459 240
386.08 256 54439 244
386.09 256 54426 244
386.1 257 54405 243
386.11 256 54389 244
386.12 254 54378 246
386.13 253 54371 247
386.14 253 54359 247
386.15 249 54342 251
386.16 247 54321 253
386.17 251 54305 249
386.18 250 54294 250
386.19 248 54272 252
386.2 250 54259 250
386.21 251 54255 249
386.22 244 54233 256
386.23 246 54222 254
386.24 240 54204 260
386.25 247 54198 253
386.26 251 54192 249
386.27 248 54176 252
386.28 248 54155 252
386.29 248 54150 252
386.3 246 54128 254
386.31 249 54114 251
386.32 249 54106 251
386.33 253 54097 247
386.34 255 54081 245
386.35 257 54067 243
386.36 257 54054 243
386.37 263 54054 237
386.38 262 54034 238
386.39 262 54023 238
386.4 267 54006 233
386.41 266 53993 234
386.42 263 53976 237
386.43 262 53962 238
386.44 262 53948 238
386.45 263 53932 237
386.46 263 53917 237
386.47 265 53903 235
386.48 263 53886 237
386.49 261 53869 239
386.5 264 53858 236
386.51 257 53831 243
386.52 258 53813 242
386.53 258 53797 242
386.54 256 53779 244
386.55 258 53761 242
386.56 255 53742 245
386.57 253 53721 247
386.58 252 53704 248
386.59 254 53692 246
386.6 252 53671 248
386.61 250 53650 250
386.62 255 53644 245
386.63 258 53637 242
386.64 257 53627 243
386.65 259 53615 241
386.66 259 53600 241
386.67 254 53581 246
386.68 257 53571 243
386.69 262 53559 238
386.7 261 53537 239
386.71 253 53510 247
386.72 250 53493 250
386.73 249 53484 251
386.74 249 53469 251
386.75 251 53460 249
386.76 250 53437 250
386.77 250 53422 250
386.78 249 53409 251
386.79 250 53399 250
386.8 249 53383 251
386.81 245 53364 255
386.82 245 53352 255
386.83 245 53332 255
386.84 245 53318 255
386.85 245 53306 255
386.86 245 53296 255
386.87 245 53281 255
386.88 245 53272 255
386.89 246 53254 254
386.9 247 53240 253
386.91 249 53229 251
386.92 247 53209 253
386.93 249 53190 251
386.94 247 53174 253
386.95 246 53155 254
386.96 247 53139 253
386.97 247 53128 253
386.98 246 53114 254
386.99 245 53098 255
387 247 53084 253
387.01 245 53064 255
387.02 243 54147 257
387.03 246 54139 254
387.04 248 54131 252
387.05 248 54118 252
387.06 250 54101 250
387.07 251 54086 249
387.08 250 54070 250
387.09 251 54052 249
387.1 254 54038 246
387.11 253 54018 247
387.12 254 54007 246
387.13 257 53999 243
387.14 259 53978 241
387.15 257 53967 243
387.16 259 53963 241
387.17 261 53951 239
387.18 260 53937 240
387.19 258 53924 242
387.2 257 53908 243
387.21 256 53888 244
387.22 258 53880 242
387.23 260 53860 240
387.24 261 53850 239
387.25 262 53835 238
387.26 262 53812 238
387.27 261 53794 239
387.28 260 53773 240
387.29 263 53762 237
387.3 260 53746 240
387.31 261 53735 239
387.32 259 53722 241
387.33 260 53715 240
387.34 254 53698 246
387.35 253 53680 247
387.36 256 53672 244
387.37 256 53655 244
387.38 254 53639 246
387.39 256 53622 244
387.4 252 53609 248
387.41 254 53591 246
387.42 254 53576 246
387.43 256 53566 244
387.44 256 53558 244
387.45 255 53539 245
387.46 253 53524 247
387.47 251 53503 249
387.48 252 53489 248
387.49 249 53472 251
387.5 248 53457 252
387.51 246 53442 254
387.52 243 53425 257
387.53 243 53409 257
387.54 242 53400 258
387.55 242 53384 258
387.56 237 53370 263
387.57 240 53353 260
387.58 240 53331 260
387.59 241 53316 259
387.6 246 53311 254
387.61 247 53299 253
387.62 249 53287 251
387.63 251 53269 249
387.64 251 53252 249
387.65 247 53237 253
387.66 244 53224 256
387.67 245 53210 255
387.68 246 53198 254
387.69 243 53179 257
387.7 240 53162 260
387.71 235 53144 265
387.72 236 53130 264
387.73 236 53113 264
387.74 236 53095 264
387.75 235 53076 265
387.76 235 53066 265
387.77 235 53054 265
387.78 238 53042 262
387.79 241 53035 259
387.8 241 53015 259
387.81 241 53003 259
387.82 241 52983 259
387.83 237 52961 263
387.84 238 52943 262
387.85 239 52932 261
387.86 240 52909 260
387.87 242 52895 258
387.88 246 52882 254
387.89 246 52878 254
387.9 242 52859 258
387.91 241 52843 259
387.92 239 52825 261
387.93 240 52812 260
387.94 238 52793 262
387.95 240 52783 260
387.96 241 52775 259
387.97 240 52764 260
387.98 239 52751 261
387.99 237 52737 263
388 235 52722 265
388.01 234 52712 266
388.02 231 54491 269
388.03 232 54468 268
388.04 231 54450 269
388.05 234 54442 266
388.06 233 54434 267
388.07 238 54419 262
388.08 241 54404 259
388.09 242 54393 258
388.1 244 54382 256
388.11 248 54372 252
388.12 251 54363 249
388.13 248 54337 252
388.14 248 54327 252
388.15 249 54311 251
388.16 247 54289 253
388.17 250 54279 250
388.18 256 54269 244
388.19 257 54249 243
388.2 256 54239 244
388.21 254 54220 246
388.22 258 54202 242
388.23 259 54188 241
388.24 264 54178 236
388.25 265 54168 235
388.26 267 54156 233
388.27 263 54137 237
388.28 260 54115 240
388.29 262 54101 238
388.3 260 54089 240
388.31 260 54074 240
388.32 263 54048 237
388.33 263 54028 237
388.34 264 54009 236
388.35 264 53991 236
388.36 263 53981 237
388.37 261 53964 239
388.38 263 53952 237
388.39 264 53938 236
388.4 263 53925 237
388.41 259 53906 241
388.42 259 53895 241
388.43 259 53880 241
388.44 258 53865 242
388.45 260 53856 240
388.46 263 53852 237
388.47 262 53826 238
388.48 265 53815 235
388.49 265 53800 235
